Time between frames (s): 0.1
Time (s): 0
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.991386091e-07, -1.71710156e-06, 0, 0, 0
5, 16, 0, -4.991386091e-07, -1.71710156e-06, -5.363463674e-07, -1.733096332e-06, 0, 0, 0
5, 17, 0, -5.363463674e-07, -1.733096332e-06, -5.549502466e-07, -1.741093718e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.014006202e-06, -2.430926274e-07, 0, 0, 0
6, 19, 0, -1.014006202e-06, -2.430926274e-07, -1.0343489e-06, -1.945313552e-07, 0, 0, 0
6, 20, 0, -1.0343489e-06, -1.945313552e-07, -1.044520249e-06, -1.702507192e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.633795103e-06, -1.112350964e-06, 0, 0, 0
7, 22, 0, -1.633795103e-06, -1.112350964e-06, -1.660061176e-06, -1.143178605e-06, 0, 0, 0
7, 23, 0, -1.660061176e-06, -1.143178605e-06, -1.673194212e-06, -1.158592425e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.071642623e-07, -1.103855934e-06, 0, 0, 0
8, 25, 0, -9.071642623e-07, -1.103855934e-06, -9.111612987e-07, -1.15229129e-06, 0, 0, 0
8, 26, 0, -9.111612987e-07, -1.15229129e-06, -9.13159817e-07, -1.176508968e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.766782844e-07, -7.186587888e-07, 0, 0, 0
9, 28, 0, -9.766782844e-07, -7.186587888e-07, -1.012463264e-06, -7.403580447e-07, 0, 0, 0
9, 29, 0, -1.012463264e-06, -7.403580447e-07, -1.030355754e-06, -7.512076726e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 2.7
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.01868407e-07, -8.581251735e-07, 0, 0, 0
0, 1, 0, -8.01868407e-07, -8.581251735e-07, -8.235821283e-07, -8.288486162e-07, 0, 0, 0
0, 2, 0, -8.235821283e-07, -8.288486162e-07, -8.34438989e-07, -8.142103375e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.119195859e-06, -1.126092605e-06, 0, 0, 0
1, 4, 0, -1.119195859e-06, -1.126092605e-06, -1.156137283e-06, -1.150993081e-06, 0, 0, 0
1, 5, 0, -1.156137283e-06, -1.150993081e-06, -1.174607995e-06, -1.163443318e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.124343254e-06, -7.625388165e-07, 0, 0, 0
2, 7, 0, -1.124343254e-06, -7.625388165e-07, -1.15476625e-06, -7.513942528e-07, 0, 0, 0
2, 8, 0, -1.15476625e-06, -7.513942528e-07, -1.169977748e-06, -7.458219709e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.658619068e-07, -6.785067069e-07, 0, 0, 0
3, 10, 0, -6.658619068e-07, -6.785067069e-07, -6.533219208e-07, -6.245959357e-07, 0, 0, 0
3, 11, 0, -6.533219208e-07, -6.245959357e-07, -6.470519277e-07, -5.976405501e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.010747441e-06, -1.043311244e-06, 0, 0, 0
4, 13, 0, -1.010747441e-06, -1.043311244e-06, -1.013940337e-06, -1.097216767e-06, 0, 0, 0
4, 14, 0, -1.013940337e-06, -1.097216767e-06, -1.015536785e-06, -1.124169528e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.997587384e-07, -1.71736814e-06, 0, 0, 0
5, 16, 0, -4.997587384e-07, -1.71736814e-06, -5.382067553e-07, -1.73389607e-06, 0, 0, 0
5, 17, 0, -5.382067553e-07, -1.73389607e-06, -5.574307638e-07, -1.742160036e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.014006202e-06, -2.430926274e-07, 0, 0, 0
6, 19, 0, -1.014006202e-06, -2.430926274e-07, -1.0343489e-06, -1.945313552e-07, 0, 0, 0
6, 20, 0, -1.0343489e-06, -1.945313552e-07, -1.044520249e-06, -1.702507192e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.634670639e-06, -1.113378552e-06, 0, 0, 0
7, 22, 0, -1.634670639e-06, -1.113378552e-06, -1.662687783e-06, -1.146261369e-06, 0, 0, 0
7, 23, 0, -1.662687783e-06, -1.146261369e-06, -1.676696355e-06, -1.162702777e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.071642623e-07, -1.103855934e-06, 0, 0, 0
8, 25, 0, -9.071642623e-07, -1.103855934e-06, -9.111612987e-07, -1.15229129e-06, 0, 0, 0
8, 26, 0, -9.111612987e-07, -1.15229129e-06, -9.13159817e-07, -1.176508968e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.772554615e-07, -7.190087768e-07, 0, 0, 0
9, 28, 0, -9.772554615e-07, -7.190087768e-07, -1.014194796e-06, -7.414080086e-07, 0, 0, 0
9, 29, 0, -1.014194796e-06, -7.414080086e-07, -1.032664463e-06, -7.526076246e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 2.8
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.01868407e-07, -8.581251735e-07, 0, 0, 0
0, 1, 0, -8.01868407e-07, -8.581251735e-07, -8.235821283e-07, -8.288486162e-07, 0, 0, 0
0, 2, 0, -8.235821283e-07, -8.288486162e-07, -8.34438989e-07, -8.142103375e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.120315296e-06, -1.126847165e-06, 0, 0, 0
1, 4, 0, -1.120315296e-06, -1.126847165e-06, -1.159495594e-06, -1.15325676e-06, 0, 0, 0
1, 5, 0, -1.159495594e-06, -1.15325676e-06, -1.179085743e-06, -1.166461558e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.124977066e-06, -7.623066381e-07, 0, 0, 0
2, 7, 0, -1.124977066e-06, -7.623066381e-07, -1.156667687e-06, -7.506977175e-07, 0, 0, 0
2, 8, 0, -1.156667687e-06, -7.506977175e-07, -1.172512998e-06, -7.448932573e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.657089801e-07, -6.778492584e-07, 0, 0, 0
3, 10, 0, -6.657089801e-07, -6.778492584e-07, -6.528631408e-07, -6.226235904e-07, 0, 0, 0
3, 11, 0, -6.528631408e-07, -6.226235904e-07, -6.464402211e-07, -5.950107563e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.010787352e-06, -1.043985063e-06, 0, 0, 0
4, 13, 0, -1.010787352e-06, -1.043985063e-06, -1.014060071e-06, -1.099238224e-06, 0, 0, 0
4, 14, 0, -1.014060071e-06, -1.099238224e-06, -1.01569643e-06, -1.126864804e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.997587384e-07, -1.71736814e-06, 0, 0, 0
5, 16, 0, -4.997587384e-07, -1.71736814e-06, -5.382067553e-07, -1.73389607e-06, 0, 0, 0
5, 17, 0, -5.382067553e-07, -1.73389607e-06, -5.574307638e-07, -1.742160036e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.01452781e-06, -2.418474665e-07, 0, 0, 0
6, 19, 0, -1.01452781e-06, -2.418474665e-07, -1.035913723e-06, -1.907958728e-07, 0, 0, 0
6, 20, 0, -1.035913723e-06, -1.907958728e-07, -1.046606679e-06, -1.652700759e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.635108407e-06, -1.113892346e-06, 0, 0, 0
7, 22, 0, -1.635108407e-06, -1.113892346e-06, -1.664001086e-06, -1.147802751e-06, 0, 0, 0
7, 23, 0, -1.664001086e-06, -1.147802751e-06, -1.678447426e-06, -1.164757953e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.072752911e-07, -1.105201361e-06, 0, 0, 0
8, 25, 0, -9.072752911e-07, -1.105201361e-06, -9.114943851e-07, -1.15632757e-06, 0, 0, 0
8, 26, 0, -9.114943851e-07, -1.15632757e-06, -9.136039321e-07, -1.181890674e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.778326386e-07, -7.193587648e-07, 0, 0, 0
9, 28, 0, -9.778326386e-07, -7.193587648e-07, -1.015926327e-06, -7.424579726e-07, 0, 0, 0
9, 29, 0, -1.015926327e-06, -7.424579726e-07, -1.034973171e-06, -7.540075766e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 2.9
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.02270513e-07, -8.57583015e-07, 0, 0, 0
0, 1, 0, -8.02270513e-07, -8.57583015e-07, -8.247884462e-07, -8.272221408e-07, 0, 0, 0
0, 2, 0, -8.247884462e-07, -8.272221408e-07, -8.360474128e-07, -8.120417037e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.121434733e-06, -1.127601725e-06, 0, 0, 0
1, 4, 0, -1.121434733e-06, -1.127601725e-06, -1.162853906e-06, -1.15552044e-06, 0, 0, 0
1, 5, 0, -1.162853906e-06, -1.15552044e-06, -1.183563492e-06, -1.169479797e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.125610879e-06, -7.620744597e-07, 0, 0, 0
2, 7, 0, -1.125610879e-06, -7.620744597e-07, -1.158569125e-06, -7.500011823e-07, 0, 0, 0
2, 8, 0, -1.158569125e-06, -7.500011823e-07, -1.175048247e-06, -7.439645436e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.652502001e-07, -6.758769131e-07, 0, 0, 0
3, 10, 0, -6.652502001e-07, -6.758769131e-07, -6.514868009e-07, -6.167065545e-07, 0, 0, 0
3, 11, 0, -6.514868009e-07, -6.167065545e-07, -6.446051012e-07, -5.871213752e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.010946997e-06, -1.046680339e-06, 0, 0, 0
4, 13, 0, -1.010946997e-06, -1.046680339e-06, -1.014539005e-06, -1.107324052e-06, 0, 0, 0
4, 14, 0, -1.014539005e-06, -1.107324052e-06, -1.016335009e-06, -1.137645909e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -5.003788677e-07, -1.717634719e-06, 0, 0, 0
5, 16, 0, -5.003788677e-07, -1.717634719e-06, -5.400671432e-07, -1.734695809e-06, 0, 0, 0
5, 17, 0, -5.400671432e-07, -1.734695809e-06, -5.59911281e-07, -1.743226354e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.015049418e-06, -2.406023057e-07, 0, 0, 0
6, 19, 0, -1.015049418e-06, -2.406023057e-07, -1.037478546e-06, -1.870603903e-07, 0, 0, 0
6, 20, 0, -1.037478546e-06, -1.870603903e-07, -1.04869311e-06, -1.602894326e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.635546174e-06, -1.11440614e-06, 0, 0, 0
7, 22, 0, -1.635546174e-06, -1.11440614e-06, -1.66531439e-06, -1.149344133e-06, 0, 0, 0
7, 23, 0, -1.66531439e-06, -1.149344133e-06, -1.680198498e-06, -1.166813129e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.073863199e-07, -1.106546787e-06, 0, 0, 0
8, 25, 0, -9.073863199e-07, -1.106546787e-06, -9.118274715e-07, -1.16036385e-06, 0, 0, 0
8, 26, 0, -9.118274715e-07, -1.16036385e-06, -9.140480473e-07, -1.187272381e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.778326386e-07, -7.193587648e-07, 0, 0, 0
9, 28, 0, -9.778326386e-07, -7.193587648e-07, -1.015926327e-06, -7.424579726e-07, 0, 0, 0
9, 29, 0, -1.015926327e-06, -7.424579726e-07, -1.034973171e-06, -7.540075766e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 3
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.030747249e-07, -8.564986981e-07, 0, 0, 0
0, 1, 0, -8.030747249e-07, -8.564986981e-07, -8.272010819e-07, -8.2396919e-07, 0, 0, 0
0, 2, 0, -8.272010819e-07, -8.2396919e-07, -8.392642604e-07, -8.077044359e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.121994452e-06, -1.127979004e-06, 0, 0, 0
1, 4, 0, -1.121994452e-06, -1.127979004e-06, -1.164533061e-06, -1.15665228e-06, 0, 0, 0
1, 5, 0, -1.164533061e-06, -1.15665228e-06, -1.185802366e-06, -1.170988917e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.126244691e-06, -7.618422812e-07, 0, 0, 0
2, 7, 0, -1.126244691e-06, -7.618422812e-07, -1.160470562e-06, -7.493046471e-07, 0, 0, 0
2, 8, 0, -1.160470562e-06, -7.493046471e-07, -1.177583497e-06, -7.4303583e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.652502001e-07, -6.758769131e-07, 0, 0, 0
3, 10, 0, -6.652502001e-07, -6.758769131e-07, -6.514868009e-07, -6.167065545e-07, 0, 0, 0
3, 11, 0, -6.514868009e-07, -6.167065545e-07, -6.446051012e-07, -5.871213752e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.010986908e-06, -1.047354158e-06, 0, 0, 0
4, 13, 0, -1.010986908e-06, -1.047354158e-06, -1.014658739e-06, -1.109345509e-06, 0, 0, 0
4, 14, 0, -1.014658739e-06, -1.109345509e-06, -1.016494654e-06, -1.140341185e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -5.00998997e-07, -1.717901299e-06, 0, 0, 0
5, 16, 0, -5.00998997e-07, -1.717901299e-06, -5.419275312e-07, -1.735495548e-06, 0, 0, 0
5, 17, 0, -5.419275312e-07, -1.735495548e-06, -5.623917982e-07, -1.744292672e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.015049418e-06, -2.406023057e-07, 0, 0, 0
6, 19, 0, -1.015049418e-06, -2.406023057e-07, -1.037478546e-06, -1.870603903e-07, 0, 0, 0
6, 20, 0, -1.037478546e-06, -1.870603903e-07, -1.04869311e-06, -1.602894326e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.63642171e-06, -1.115433728e-06, 0, 0, 0
7, 22, 0, -1.63642171e-06, -1.115433728e-06, -1.667940997e-06, -1.152426897e-06, 0, 0, 0
7, 23, 0, -1.667940997e-06, -1.152426897e-06, -1.683700641e-06, -1.170923481e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.073863199e-07, -1.106546787e-06, 0, 0, 0
8, 25, 0, -9.073863199e-07, -1.106546787e-06, -9.118274715e-07, -1.16036385e-06, 0, 0, 0
8, 26, 0, -9.118274715e-07, -1.16036385e-06, -9.140480473e-07, -1.187272381e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.778326386e-07, -7.193587648e-07, 0, 0, 0
9, 28, 0, -9.778326386e-07, -7.193587648e-07, -1.015926327e-06, -7.424579726e-07, 0, 0, 0
9, 29, 0, -1.015926327e-06, -7.424579726e-07, -1.034973171e-06, -7.540075766e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 3.1
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.034768308e-07, -8.559565396e-07, 0, 0, 0
0, 1, 0, -8.034768308e-07, -8.559565396e-07, -8.284073998e-07, -8.223427146e-07, 0, 0, 0
0, 2, 0, -8.284073998e-07, -8.223427146e-07, -8.408726842e-07, -8.05535802e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.12255417e-06, -1.128356284e-06, 0, 0, 0
1, 4, 0, -1.12255417e-06, -1.128356284e-06, -1.166212217e-06, -1.157784119e-06, 0, 0, 0
1, 5, 0, -1.166212217e-06, -1.157784119e-06, -1.18804124e-06, -1.172498037e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.126244691e-06, -7.618422812e-07, 0, 0, 0
2, 7, 0, -1.126244691e-06, -7.618422812e-07, -1.160470562e-06, -7.493046471e-07, 0, 0, 0
2, 8, 0, -1.160470562e-06, -7.493046471e-07, -1.177583497e-06, -7.4303583e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.650972735e-07, -6.752194647e-07, 0, 0, 0
3, 10, 0, -6.650972735e-07, -6.752194647e-07, -6.510280209e-07, -6.147342092e-07, 0, 0, 0
3, 11, 0, -6.510280209e-07, -6.147342092e-07, -6.439933946e-07, -5.844915815e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.01102682e-06, -1.048027977e-06, 0, 0, 0
4, 13, 0, -1.01102682e-06, -1.048027977e-06, -1.014778472e-06, -1.111366967e-06, 0, 0, 0
4, 14, 0, -1.014778472e-06, -1.111366967e-06, -1.016654299e-06, -1.143036461e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -5.016191263e-07, -1.718167878e-06, 0, 0, 0
5, 16, 0, -5.016191263e-07, -1.718167878e-06, -5.437879191e-07, -1.736295286e-06, 0, 0, 0
5, 17, 0, -5.437879191e-07, -1.736295286e-06, -5.648723154e-07, -1.74535899e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.015310221e-06, -2.399797253e-07, 0, 0, 0
6, 19, 0, -1.015310221e-06, -2.399797253e-07, -1.038260957e-06, -1.851926491e-07, 0, 0, 0
6, 20, 0, -1.038260957e-06, -1.851926491e-07, -1.049736325e-06, -1.577991109e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.636859478e-06, -1.115947522e-06, 0, 0, 0
7, 22, 0, -1.636859478e-06, -1.115947522e-06, -1.669254301e-06, -1.153968279e-06, 0, 0, 0
7, 23, 0, -1.669254301e-06, -1.153968279e-06, -1.685451712e-06, -1.172978657e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.074418343e-07, -1.107219501e-06, 0, 0, 0
8, 25, 0, -9.074418343e-07, -1.107219501e-06, -9.119940147e-07, -1.162381989e-06, 0, 0, 0
8, 26, 0, -9.119940147e-07, -1.162381989e-06, -9.142701049e-07, -1.189963234e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.778326386e-07, -7.193587648e-07, 0, 0, 0
9, 28, 0, -9.778326386e-07, -7.193587648e-07, -1.015926327e-06, -7.424579726e-07, 0, 0, 0
9, 29, 0, -1.015926327e-06, -7.424579726e-07, -1.034973171e-06, -7.540075766e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 3.2
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.038789368e-07, -8.554143811e-07, 0, 0, 0
0, 1, 0, -8.038789368e-07, -8.554143811e-07, -8.296137176e-07, -8.207162392e-07, 0, 0, 0
0, 2, 0, -8.296137176e-07, -8.207162392e-07, -8.42481108e-07, -8.033671682e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.12255417e-06, -1.128356284e-06, 0, 0, 0
1, 4, 0, -1.12255417e-06, -1.128356284e-06, -1.166212217e-06, -1.157784119e-06, 0, 0, 0
1, 5, 0, -1.166212217e-06, -1.157784119e-06, -1.18804124e-06, -1.172498037e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.127512316e-06, -7.613779244e-07, 0, 0, 0
2, 7, 0, -1.127512316e-06, -7.613779244e-07, -1.164273436e-06, -7.479115766e-07, 0, 0, 0
2, 8, 0, -1.164273436e-06, -7.479115766e-07, -1.182653997e-06, -7.411784027e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.649443468e-07, -6.745620163e-07, 0, 0, 0
3, 10, 0, -6.649443468e-07, -6.745620163e-07, -6.505692409e-07, -6.127618639e-07, 0, 0, 0
3, 11, 0, -6.505692409e-07, -6.127618639e-07, -6.433816879e-07, -5.818617878e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.011066731e-06, -1.048701796e-06, 0, 0, 0
4, 13, 0, -1.011066731e-06, -1.048701796e-06, -1.014898206e-06, -1.113388424e-06, 0, 0, 0
4, 14, 0, -1.014898206e-06, -1.113388424e-06, -1.016813943e-06, -1.145731737e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -5.016191263e-07, -1.718167878e-06, 0, 0, 0
5, 16, 0, -5.016191263e-07, -1.718167878e-06, -5.437879191e-07, -1.736295286e-06, 0, 0, 0
5, 17, 0, -5.437879191e-07, -1.736295286e-06, -5.648723154e-07, -1.74535899e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.015831829e-06, -2.387345645e-07, 0, 0, 0
6, 19, 0, -1.015831829e-06, -2.387345645e-07, -1.03982578e-06, -1.814571666e-07, 0, 0, 0
6, 20, 0, -1.03982578e-06, -1.814571666e-07, -1.051822756e-06, -1.528184676e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.637297246e-06, -1.116461316e-06, 0, 0, 0
7, 22, 0, -1.637297246e-06, -1.116461316e-06, -1.670567605e-06, -1.155509661e-06, 0, 0, 0
7, 23, 0, -1.670567605e-06, -1.155509661e-06, -1.687202784e-06, -1.175033833e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.074418343e-07, -1.107219501e-06, 0, 0, 0
8, 25, 0, -9.074418343e-07, -1.107219501e-06, -9.119940147e-07, -1.162381989e-06, 0, 0, 0
8, 26, 0, -9.119940147e-07, -1.162381989e-06, -9.142701049e-07, -1.189963234e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.784098157e-07, -7.197087528e-07, 0, 0, 0
9, 28, 0, -9.784098157e-07, -7.197087528e-07, -1.017657858e-06, -7.435079366e-07, 0, 0, 0
9, 29, 0, -1.017657858e-06, -7.435079366e-07, -1.03728188e-06, -7.554075286e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 3.3
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.910115464e-07, -8.727634521e-07, -8.046831487e-07, -8.543300642e-07, 0, 0, 0
0, 1, 0, -8.046831487e-07, -8.543300642e-07, -8.320263533e-07, -8.174632883e-07, 0, 0, 0
0, 2, 0, -8.320263533e-07, -8.174632883e-07, -8.456979556e-07, -7.990299004e-07, 0, 0, 0
1, 3, 0, -1.100725147e-06, -1.113642367e-06, -1.123673607e-06, -1.129110844e-06, 0, 0, 0
1, 4, 0, -1.123673607e-06, -1.129110844e-06, -1.169570528e-06, -1.160047799e-06, 0, 0, 0
1, 5, 0, -1.169570528e-06, -1.160047799e-06, -1.192518989e-06, -1.175516276e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.128146128e-06, -7.61145746e-07, 0, 0, 0
2, 7, 0, -1.128146128e-06, -7.61145746e-07, -1.166174874e-06, -7.472150414e-07, 0, 0, 0
2, 8, 0, -1.166174874e-06, -7.472150414e-07, -1.185189246e-06, -7.40249689e-07, 0, 0, 0
3, 9, 0, -6.721318998e-07, -7.054620924e-07, -6.647914202e-07, -6.739045678e-07, 0, 0, 0
3, 10, 0, -6.647914202e-07, -6.739045678e-07, -6.501104609e-07, -6.107895186e-07, 0, 0, 0
3, 11, 0, -6.501104609e-07, -6.107895186e-07, -6.427699813e-07, -5.79231994e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.011106642e-06, -1.049375615e-06, 0, 0, 0
4, 13, 0, -1.011106642e-06, -1.049375615e-06, -1.015017939e-06, -1.115409881e-06, 0, 0, 0
4, 14, 0, -1.015017939e-06, -1.115409881e-06, -1.016973588e-06, -1.148427014e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -5.022392556e-07, -1.718434458e-06, 0, 0, 0
5, 16, 0, -5.022392556e-07, -1.718434458e-06, -5.45648307e-07, -1.737095025e-06, 0, 0, 0
5, 17, 0, -5.45648307e-07, -1.737095025e-06, -5.673528327e-07, -1.746425308e-06, 0, 0, 0
6, 18, 0, -1.003834853e-06, -2.673732634e-07, -1.016092633e-06, -2.381119841e-07, 0, 0, 0
6, 19, 0, -1.016092633e-06, -2.381119841e-07, -1.040608192e-06, -1.795894253e-07, 0, 0, 0
6, 20, 0, -1.040608192e-06, -1.795894253e-07, -1.052865971e-06, -1.50328146e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.637735014e-06, -1.11697511e-06, 0, 0, 0
7, 22, 0, -1.637735014e-06, -1.11697511e-06, -1.671880908e-06, -1.157051043e-06, 0, 0, 0
7, 23, 0, -1.671880908e-06, -1.157051043e-06, -1.688953855e-06, -1.177089009e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.074973487e-07, -1.107892214e-06, 0, 0, 0
8, 25, 0, -9.074973487e-07, -1.107892214e-06, -9.121605578e-07, -1.164400129e-06, 0, 0, 0
8, 26, 0, -9.121605578e-07, -1.164400129e-06, -9.144921624e-07, -1.192654087e-06, 0, 0, 0
9, 27, 0, -9.587857944e-07, -7.078091609e-07, -9.789869928e-07, -7.200587408e-07, 0, 0, 0
9, 28, 0, -9.789869928e-07, -7.200587408e-07, -1.01938939e-06, -7.445579006e-07, 0, 0, 0
9, 29, 0, -1.01938939e-06, -7.445579006e-07, -1.039590588e-06, -7.568074805e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 3.4
